0.5312811083317845,0.9999140564977258,0.39178659297786833,1.0,
0.6132328907425435,-0.09637031029709897,0.3982542520821457,1.0,
0.4801436296568584,-0.09566415031025877,0.2878770668522752,1.0,
0.5248282293202553,1.0,0.5296323068741389,1.0,
0.5723763351008315,-0.10158439857202406,0.569121977642099,1.0,
0.6132328907425435,-0.09637031029709897,0.3982542520821457,1.0,
0.5248282293202553,1.0,0.5296323068741389,1.0,
0.3551374370717024,-0.09060607412544963,0.6036794767190274,1.0,
0.5723763351008315,-0.10158439857202406,0.569121977642099,1.0,
0.37046877253793076,0.9999644182952365,0.5155315509818772,1.0,
0.5248282293202553,1.0,0.5296323068741389,1.0,
0.5312811083317845,0.9999140564977258,0.39178659297786833,1.0,
0.37046877253793076,0.9999644182952365,0.5155315509818772,1.0,
0.3058359743625605,-0.0975269894073264,0.3610330518455547,1.0,
0.3551374370717024,-0.09060607412544963,0.6036794767190274,1.0,
0.39658191195827186,1.0,0.36270593938027074,1.0,
0.4801436296568584,-0.09566415031025877,0.2878770668522752,1.0,
0.3058359743625605,-0.0975269894073264,0.3610330518455547,1.0,
0.6132328907425435,-0.09637031029709897,0.3982542520821457,1.0,
0.4815493807004285,-1.0,0.3667491158630629,1.0,
0.4801436296568584,-0.09566415031025877,0.2878770668522752,1.0,
0.4801436296568584,-0.09566415031025877,0.2878770668522752,1.0,
0.4815493807004285,-1.0,0.3667491158630629,1.0,
0.3058359743625605,-0.0975269894073264,0.3610330518455547,1.0,
0.5723763351008315,-0.10158439857202406,0.569121977642099,1.0,
0.5313336597726657,-0.9998188070111286,0.4790849370874404,1.0,
0.6132328907425435,-0.09637031029709897,0.3982542520821457,1.0,
0.3058359743625605,-0.0975269894073264,0.3610330518455547,1.0,
0.3698945385641359,-0.9998461775532541,0.4333383603895704,1.0,
0.3551374370717024,-0.09060607412544963,0.6036794767190274,1.0,
0.39658191195827186,1.0,0.36270593938027074,1.0,
0.5312811083317845,0.9999140564977258,0.39178659297786833,1.0,
0.4801436296568584,-0.09566415031025877,0.2878770668522752,1.0,
0.5312811083317845,0.9999140564977258,0.39178659297786833,1.0,
0.5248282293202553,1.0,0.5296323068741389,1.0,
0.6132328907425435,-0.09637031029709897,0.3982542520821457,1.0,
0.5248282293202553,1.0,0.5296323068741389,1.0,
0.37046877253793076,0.9999644182952365,0.5155315509818772,1.0,
0.3551374370717024,-0.09060607412544963,0.6036794767190274,1.0,
0.37046877253793076,0.9999644182952365,0.5155315509818772,1.0,
0.39658191195827186,1.0,0.36270593938027074,1.0,
0.3058359743625605,-0.0975269894073264,0.3610330518455547,1.0,
0.4815493807004285,-1.0,0.3667491158630629,1.0,
0.5313336597726657,-0.9998188070111286,0.4790849370874404,1.0,
0.4324449858945909,-0.9999146039085681,0.538663490953899,1.0,
0.5723763351008315,-0.10158439857202406,0.569121977642099,1.0,
0.4324449858945909,-0.9999146039085681,0.538663490953899,1.0,
0.5313336597726657,-0.9998188070111286,0.4790849370874404,1.0,
0.3551374370717024,-0.09060607412544963,0.6036794767190274,1.0,
0.3698945385641359,-0.9998461775532541,0.4333383603895704,1.0,
0.4324449858945909,-0.9999146039085681,0.538663490953899,1.0,
0.5723763351008315,-0.10158439857202406,0.569121977642099,1.0,
0.3551374370717024,-0.09060607412544963,0.6036794767190274,1.0,
0.4324449858945909,-0.9999146039085681,0.538663490953899,1.0,
0.3058359743625605,-0.0975269894073264,0.3610330518455547,1.0,
0.4815493807004285,-1.0,0.3667491158630629,1.0,
0.3698945385641359,-0.9998461775532541,0.4333383603895704,1.0,
0.6132328907425435,-0.09637031029709897,0.3982542520821457,1.0,
0.5313336597726657,-0.9998188070111286,0.4790849370874404,1.0,
0.4815493807004285,-1.0,0.3667491158630629,1.0
